index,Company,TypeName,inches,resolution_width,resolution_height,touchscreen,cpu_name,cpu_brand,cpu_speed,Ram,memory_type,primary_storage,secondary_storage,gpu_brand,OpSys,Weight,Price
1077,MSI,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.80,16,Hybrid,256,1024,Nvidia,windows,3.78,133146.72
1078,Lenovo,Notebook,15.60,1366,768,0,"Core i5",Intel,2.30,4,HDD,500,0,Intel,windows,2.1,28771.2
1079,HP,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.30,4,HDD,500,0,Intel,windows,2.31,50083.2
1080,Lenovo,Ultrabook,12.50,2560,1440,1,"Core M",Intel,1.20,8,SSD,512,0,Intel,windows,0.99,74538.72
1081,Lenovo,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.70,32,SSD,512,1024,Nvidia,windows,4.6,172627.2
1082,Lenovo,"2 in 1 Convertible",10.10,1920,1200,1,"Atom x5-Z8550",Intel,1.44,4,"Flash Storage",64,0,Intel,windows,0.69,34433.2656
1083,HP,Ultrabook,13.30,3840,2160,0,"Core i7",Intel,2.70,16,SSD,512,0,Intel,windows,1.3,109170.72
1084,Dell,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.50,8,SSD,256,0,Intel,windows,2.18,39960
1085,HP,Notebook,14.00,1920,1080,0,"Core i5",Intel,2.30,4,HDD,500,0,Intel,windows,1.54,54931.1472
1086,HP,Workstation,15.60,1920,1080,0,"Core i7",Intel,2.50,8,SSD,256,0,AMD,windows,1.9,79653.6
1087,Lenovo,Notebook,14.00,1920,1080,0,"Core i5",Intel,2.30,8,SSD,180,0,Intel,windows,1.7,63882.72
1088,HP,Notebook,13.30,3200,1800,0,"Pentium Dual",Intel,1.50,4,"Flash Storage",32,0,Intel,Other,1.29,32767.2
1089,Acer,Notebook,15.60,1366,768,0,"A8-Series 7410",AMD,2.20,4,HDD,500,0,AMD,windows,2.4,20619.36
1090,Dell,Notebook,15.60,1366,768,0,"Pentium Quad",Intel,1.60,4,HDD,500,0,Intel,linux,2.2,20965.1472
1091,HP,Notebook,15.60,1366,768,0,"Core i3",Intel,2.00,4,HDD,1024,0,Intel,N/A,1.86,18434.3472
1092,Asus,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.80,8,Hybrid,256,1024,Nvidia,windows,2.7,85194.72
1093,Dell,Ultrabook,13.30,1920,1080,0,"Core i5",Intel,1.60,4,SSD,256,0,AMD,windows,1.4,43601.688
1094,HP,Netbook,12.50,1366,768,0,"Core i5",Intel,2.30,4,SSD,128,0,Intel,windows,2.4,85194.72
1095,Acer,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.50,8,Hybrid,256,1024,Nvidia,windows,2.4,42570.72
1096,Dell,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.50,8,HDD,1024,0,AMD,windows,2.36,34035.264
1097,MSI,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.60,8,SSD,256,0,Nvidia,windows,2.6,85194.72
1098,HP,Notebook,15.60,1366,768,0,"Pentium Quad",Intel,1.60,4,HDD,1024,0,Intel,windows,1.96,26640
1099,Asus,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.60,16,Hybrid,128,1024,Nvidia,windows,4.3,122490.72
1100,Dell,Ultrabook,12.50,1366,768,0,"Core i3",Intel,2.30,4,HDD,500,0,Intel,windows,1.5,60480.792
1101,Dell,Ultrabook,12.50,1366,768,0,"Core i3",Intel,2.30,4,SSD,128,0,Intel,windows,1.5,62176.1616
1102,Acer,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,1.50,4,SSD,16,0,Intel,Other,2.20,11135.52
1103,HP,Workstation,17.30,1920,1080,0,"Core i7",Intel,2.60,8,HDD,1024,0,AMD,windows,3.0,154458.72
1104,Lenovo,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.80,16,SSD,512,0,Nvidia,windows,2.4,63882.72
1105,Dell,Ultrabook,12.50,1366,768,0,"Core i5",Intel,2.30,8,SSD,256,0,Intel,windows,1.5,75289.968
1106,MSI,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.60,8,Hybrid,128,1024,Nvidia,windows,2.9,80516.2032
1107,Lenovo,"2 in 1 Convertible",15.60,1920,1080,1,"Core i5",Intel,2.30,4,SSD,256,0,Intel,windows,2.1,46193.76
1108,HP,Notebook,15.60,1920,1080,0,"A6-Series 9220",AMD,2.50,4,HDD,1024,0,AMD,windows,2.1,21205.44
1109,Asus,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,16,Hybrid,128,1024,Nvidia,windows,2.59,71341.92
1110,HP,Notebook,13.30,3200,1800,1,"Core M",Intel,1.10,8,SSD,256,0,Intel,windows,1.16,90522.72
1111,Dell,Notebook,15.60,1366,768,0,"Core i5",Intel,2.30,4,HDD,500,0,AMD,windows,2.24,40980.312
1112,Lenovo,Notebook,15.60,1366,768,0,"Core i3",Intel,2.00,4,SSD,128,0,Intel,windows,2.1,22857.12
1113,HP,Ultrabook,13.30,1920,1080,0,"Core i7",Intel,2.50,8,SSD,512,0,Intel,windows,1.16,104908.32
1114,Lenovo,"2 in 1 Convertible",10.10,1920,1200,1,"Atom x5-Z8550",Intel,1.44,4,"Flash Storage",64,0,Intel,Other,0.69,29250.72
1115,Dell,Ultrabook,13.30,1920,1080,0,"Core i7",Intel,2.40,8,SSD,256,0,Intel,windows,1.23,73473.12
1116,Lenovo,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.70,16,SSD,256,1024,Nvidia,windows,4.6,146519.4672
1117,Razer,Ultrabook,12.50,3840,2160,1,"Core i7",Intel,2.50,8,SSD,256,0,Intel,windows,1.25,54825.12
1118,Toshiba,Ultrabook,13.30,1920,1080,0,"Core i7",Intel,2.70,16,SSD,512,0,Intel,windows,1.05,118601.28
1119,Asus,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.60,8,Hybrid,128,1024,Nvidia,windows,3.52,69929.4672
1120,Vero,Notebook,13.30,1920,1080,0,"Atom X5-Z8350",Intel,1.44,4,"Flash Storage",32,0,Intel,windows,1.35,10442.88
1121,HP,Notebook,13.30,1920,1080,0,"Core i5",Intel,2.30,8,SSD,256,0,Intel,windows,1.16,90043.2
1122,HP,Notebook,14.00,1920,1080,0,"Core i5",Intel,2.30,8,SSD,256,0,Intel,windows,1.43,80612.64
1123,Dell,Notebook,15.60,1366,768,0,"Core i5",Intel,2.30,4,HDD,500,0,Intel,linux,2.09,27899.0064
1124,Asus,Notebook,15.60,1366,768,0,"Core i3",Intel,2.40,4,HDD,1024,0,Intel,windows,2,23176.8
1125,Lenovo,"2 in 1 Convertible",14.00,1920,1080,1,"Core i7",Intel,2.50,8,SSD,256,0,Intel,windows,1.8,88924.32
1126,Lenovo,"2 in 1 Convertible",10.10,1920,1200,1,"Atom x5-Z8550",Intel,1.44,4,"Flash Storage",64,0,Intel,windows,0.69,25521.12
1127,HP,Ultrabook,12.50,1366,768,0,"Core i5",Intel,2.40,8,SSD,256,0,Intel,windows,1.26,100965.6
1128,Lenovo,Gaming,15.60,1920,1080,0,"Core i5",Intel,2.50,8,Hybrid,128,1024,Nvidia,N/A,2.4,52693.92
1129,HP,Gaming,17.30,1920,1080,0,"Core i5",Intel,2.30,8,Hybrid,128,1024,Nvidia,windows,3.35,60153.12
1130,HP,Notebook,15.60,1366,768,0,"Core i7",Intel,2.70,8,HDD,2048,0,Intel,windows,2.04,33513.12
1131,Lenovo,"2 in 1 Convertible",14.00,1920,1080,1,"Core i7",Intel,2.60,8,SSD,512,0,Nvidia,windows,1.8,109244.2464
1132,Asus,Notebook,14.00,1366,768,0,"Celeron Dual",Intel,1.10,4,"Flash Storage",32,0,Intel,windows,1.5,14811.84
1133,HP,Ultrabook,15.60,1920,1080,0,"Core i7",Intel,2.70,8,SSD,256,0,Intel,windows,1.84,40066.56
1134,Acer,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.50,4,HDD,1024,0,Nvidia,windows,2.23,32820.48
1135,Lenovo,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.50,16,Hybrid,1024,0,AMD,windows,2.5,58554.72
1136,HP,Workstation,17.30,1920,1080,0,"Core i7",Intel,2.60,8,SSD,256,0,Nvidia,windows,3,210424.032
1137,Dell,Notebook,15.60,1366,768,0,"Core i5",Intel,2.50,8,HDD,1024,0,AMD,windows,2.5,41771.52
1138,MSI,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.70,16,Hybrid,256,1024,Nvidia,windows,3.78,127818.72
1139,HP,Ultrabook,15.60,1920,1080,0,"Core i7",Intel,2.50,8,SSD,256,0,Intel,windows,1.88,115709.2416
1140,Lenovo,"2 in 1 Convertible",14.00,2560,1440,1,"Core i7",Intel,2.60,16,SSD,512,0,Intel,windows,2.8,130003.2
1141,MSI,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.80,8,Hybrid,128,1024,Nvidia,windows,2.4,60888.384
1142,HP,"2 in 1 Convertible",13.30,1920,1080,1,"Core i5",Intel,2.40,8,SSD,256,0,Intel,windows,1.48,86793.12
1143,HP,Workstation,15.60,1920,1080,0,"Core i7",Intel,2.60,8,SSD,256,0,Nvidia,windows,2.59,118761.12
1144,HP,"2 in 1 Convertible",13.30,2560,1440,1,"Core i7",Intel,2.60,8,SSD,256,0,Intel,windows,1.48,95850.72
1145,HP,Workstation,15.60,1920,1080,0,"Core i7",Intel,2.60,8,SSD,256,0,Nvidia,windows,2.0,101178.72
1146,HP,Ultrabook,12.50,1920,1080,0,"Core i7",Intel,2.50,8,SSD,256,0,Intel,windows,1.26,122381.496
1147,Dell,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.70,8,SSD,256,0,Nvidia,windows,2.18,53807.472
1148,HP,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.30,8,SSD,256,0,Intel,windows,1.88,84129.12
1149,Lenovo,"2 in 1 Convertible",14.00,2560,1440,1,"Core i7",Intel,2.50,8,SSD,256,0,Intel,windows,1.27,124621.92
1150,Lenovo,Notebook,15.60,1366,768,0,"Core i3",Intel,2.00,4,HDD,1024,0,Intel,N/A,1.9,18061.92
1151,HP,Notebook,15.60,1366,768,0,"E-Series 7110",AMD,1.80,4,HDD,500,0,AMD,windows,1.86,15824.16
1152,Lenovo,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.30,8,HDD,1024,0,AMD,N/A,2.32,31914.72
1153,Dell,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.80,8,HDD,1024,0,Nvidia,windows,2.62,63882.72
1154,Dell,Notebook,15.60,3840,2160,1,"Core i5",Intel,2.30,8,SSD,256,0,Nvidia,windows,2.04,119916.2304
1155,HP,Notebook,15.60,1920,1080,0,"A6-Series A6-9220",AMD,2.50,4,SSD,256,0,AMD,windows,1.91,25515.2592
1156,MSI,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.80,16,Hybrid,256,1024,Nvidia,windows,2.7,79536.384
1157,Lenovo,Ultrabook,14.00,1920,1080,0,"Core i7",Intel,2.60,12,SSD,512,0,Intel,windows,1.4,122490.72
1158,Lenovo,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.30,8,Hybrid,1024,0,AMD,windows,2.5,42010.7472
1159,HP,"2 in 1 Convertible",13.30,2560,1440,1,"Core i7",Intel,2.60,8,SSD,512,0,Intel,windows,1.48,108744.48
1160,Lenovo,Ultrabook,14.00,1920,1080,0,"Core i7",Intel,2.60,8,SSD,256,0,Intel,windows,1.7,79866.72
1161,MSI,Gaming,14.00,1920,1080,0,"Core i7",Intel,2.60,16,Hybrid,256,1024,Nvidia,windows,1.7,94252.32
1162,HP,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.80,8,HDD,1024,0,Nvidia,windows,2.62,47898.72
1163,Lenovo,Notebook,15.60,1366,768,0,"Core i3",Intel,2.00,8,HDD,1024,0,Intel,windows,2.2,24455.52
1164,HP,Notebook,15.60,1366,768,0,"Core i5",Intel,2.30,4,HDD,500,0,Intel,N/A,2.1,25414.0272
1165,Dell,Gaming,15.60,3840,2160,0,"Core i7",Intel,2.80,8,Hybrid,128,1024,Nvidia,windows,2.62,79813.44
1166,Lenovo,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.50,8,SSD,256,0,Intel,windows,1.95,74059.2
1167,Lenovo,Notebook,15.60,1920,1080,0,"Core i3",Intel,2.00,4,HDD,1024,0,Nvidia,windows,2.2,24935.04
1168,HP,Notebook,14.00,1366,768,0,"Celeron Dual",Intel,1.60,2,"Flash Storage",32,0,Intel,windows,1.44,13266.72
1169,MSI,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.70,8,HDD,1024,0,Nvidia,windows,2.2,44701.92
1170,HP,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.50,8,SSD,256,0,Intel,windows,1.96,36177.12
1171,HP,Notebook,15.60,1920,1080,0,"Core i7",Intel,1.80,16,SSD,512,0,Intel,windows,2.1,61751.52
1172,Asus,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,1.60,4,HDD,500,0,Intel,windows,2.2,19660.32
1173,Lenovo,Notebook,15.60,1366,768,0,"Core i5",Intel,2.30,4,HDD,500,0,Intel,N/A,2.1,21205.44
1174,Lenovo,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.70,8,HDD,1024,0,Nvidia,N/A,2.2,37775.52
1175,Asus,Notebook,14.00,1920,1080,0,"Core i3",Intel,2.40,4,SSD,256,0,Intel,windows,2,40972.32
1176,Lenovo,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.50,4,Hybrid,1024,0,Intel,windows,2.32,43956
1177,Lenovo,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,16,SSD,512,0,Nvidia,windows,3.31,69530.4
1178,MSI,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,16,Hybrid,128,1024,Nvidia,windows,1.91,114731.5536
1179,HP,Notebook,15.60,1366,768,0,"Core i3",Intel,2.30,4,HDD,500,0,Intel,windows,2.07,34632
1180,Lenovo,"2 in 1 Convertible",14.00,2560,1440,1,"Core i5",Intel,2.30,8,SSD,256,0,Intel,windows,1.36,87219.36
1181,Lenovo,Ultrabook,15.60,1920,1080,0,"Core i7",Intel,2.70,6,SSD,256,0,Nvidia,windows,1.54,44275.68
1182,Dell,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.70,8,SSD,256,0,Nvidia,linux,1.98,47686.1328
1183,Acer,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,2.00,4,HDD,500,0,Intel,windows,2.1,17742.24
1184,HP,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.60,6,HDD,1024,0,Nvidia,windows,2.18,42570.72
1185,Asus,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,8,Hybrid,256,1024,Nvidia,windows,2.591,48431.52
1186,Dell,"2 in 1 Convertible",15.60,1920,1080,1,"Core i7",Intel,2.70,16,SSD,512,0,Intel,windows,2.09,62817.12
1187,Acer,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.50,4,SSD,256,0,Nvidia,windows,2.23,36816.48
1188,Dell,Ultrabook,13.30,3200,1800,1,"Core i5",Intel,2.40,8,SSD,256,0,Intel,linux,1.23,58554.72
1189,Acer,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.80,16,Hybrid,256,1024,Nvidia,windows,4.2,138474.72
1190,Lenovo,Gaming,15.60,1920,1080,0,"Core i5",Intel,2.50,8,HDD,1024,0,Nvidia,windows,2.4,43636.32
1191,Samsung,"2 in 1 Convertible",12.30,2400,1600,1,"Cortex A72&A53",Samsung,2.00,4,"Flash Storage",32,0,ARM,Other,1.15,35111.52
1192,HP,Notebook,15.60,1366,768,0,"Core i5",Intel,2.50,4,HDD,500,0,Intel,windows,1.86,25840.8
1193,Apple,Ultrabook,12.00,2304,1440,0,"Core M",Intel,1.10,8,"Flash Storage",256,0,Intel,macos,0.920,61964.64
1194,Dell,"2 in 1 Convertible",13.30,1920,1080,1,"Core i5",Intel,2.50,8,SSD,256,0,Intel,windows,1.6,63882.72
1195,HP,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.80,12,Hybrid,128,1024,Nvidia,windows,2.21,70702.56
1196,Lenovo,Notebook,15.60,1366,768,0,"Core i3",Intel,2.00,4,HDD,1024,0,AMD,N/A,1.9,19607.04
1197,Asus,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.60,16,Hybrid,512,1024,Nvidia,windows,4.3,114552
1198,Acer,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,2.00,4,HDD,1024,0,Intel,linux,2.1,14492.16
1199,MSI,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.80,16,Hybrid,256,1024,Nvidia,windows,2.43,109165.392
1200,Dell,Notebook,15.60,1366,768,0,"Core i3",Intel,2.00,4,SSD,128,0,AMD,windows,2.3,26586.72
1201,Lenovo,Notebook,15.60,1366,768,0,"Core i7",Intel,2.50,8,HDD,500,0,Nvidia,N/A,2.2,33513.12
1203,Dell,Ultrabook,13.30,3200,1800,1,"Core i7",Intel,2.70,16,SSD,512,0,Intel,windows,1.2,142790.4
1204,Asus,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,8,HDD,1024,0,Nvidia,windows,2.2,62284.32
1205,Dell,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.50,8,SSD,256,0,AMD,windows,2.36,47365.92
1206,HP,Notebook,15.60,1366,768,0,"Core i5",Intel,2.50,8,SSD,256,0,Intel,windows,1.91,30849.12
1207,Lenovo,Notebook,15.60,1366,768,0,"E-Series 9000",AMD,2.20,4,HDD,500,0,AMD,windows,2.2,15930.72
1208,Acer,Notebook,17.30,1600,900,0,"Core i3",Intel,2.00,8,HDD,1024,0,Nvidia,windows,3.3,33513.12
1209,Asus,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.80,16,Hybrid,256,1024,Nvidia,windows,2.2,130482.72
1210,Apple,Ultrabook,12.00,2304,1440,0,"Core M",Intel,1.20,8,"Flash Storage",512,0,Intel,macos,0.920,68145.12
1211,Asus,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.80,16,Hybrid,128,1024,Nvidia,windows,2.2,93186.72
1212,MSI,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.60,16,Hybrid,256,1024,Nvidia,windows,2.43,103842.1872
1213,Dell,"2 in 1 Convertible",15.60,1920,1080,1,"Core i5",Intel,2.50,8,SSD,256,0,Intel,windows,2.191,53226.72
1214,Asus,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.80,16,Hybrid,256,1024,Nvidia,windows,2.9,103842.72
1215,Acer,Netbook,11.60,1366,768,0,"Celeron Dual",Intel,1.50,2,SSD,32,0,Intel,Other,1.3,9270.72
1216,Acer,Notebook,17.30,1600,900,0,"Core i3",Intel,2.00,4,HDD,1024,0,Nvidia,windows,3.3,31861.44
1217,Lenovo,Notebook,17.30,1600,900,0,"Core i5",Intel,2.50,8,HDD,1024,0,Intel,N/A,2.8,28717.92
1218,Lenovo,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,8,Hybrid,128,1024,Nvidia,windows,2.6,67772.16
1219,Acer,"2 in 1 Convertible",14.00,1920,1080,1,"Core i7",Intel,1.30,8,SSD,256,0,Intel,windows,1.2,61218.72
1220,Lenovo,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.60,8,SSD,256,0,Intel,windows,2.3,81465.12
1221,MSI,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,8,Hybrid,128,1024,Nvidia,windows,2.2,78647.1408
1222,HP,Notebook,15.60,1920,1080,0,"A12-Series 9720P",AMD,2.70,6,HDD,1024,0,AMD,windows,2.1,28185.12
1223,Dell,Ultrabook,12.50,1920,1080,1,"Core i5",Intel,2.40,8,SSD,256,0,Intel,windows,1.26,91288.3536
1224,Dell,"2 in 1 Convertible",15.00,1920,1080,1,"Core i3",Intel,2.40,4,HDD,500,0,Intel,windows,2.08,27119.52
1225,Asus,Notebook,15.60,1366,768,0,"Pentium Quad",Intel,1.60,4,HDD,1024,0,Intel,windows,2.65,16463.52
1226,Dell,Ultrabook,13.30,3200,1800,1,"Core i7",Intel,2.70,8,SSD,256,0,Intel,windows,1.29,78694.56
1227,Dell,Notebook,15.60,1366,768,0,"Core i5",Intel,2.50,4,HDD,1024,0,Intel,linux,2.18,27804.7008
1228,Lenovo,Gaming,15.60,1920,1080,1,"Core i7",Intel,2.60,16,Hybrid,128,1024,Nvidia,windows,2.6,54825.12
1229,MSI,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.80,8,Hybrid,128,1024,Nvidia,windows,2.2,61218.72
1230,Lenovo,Netbook,12.50,1920,1080,1,"Core i7",Intel,2.50,16,SSD,512,0,Intel,windows,1.3,87912
1231,Razer,Gaming,14.00,1920,1080,0,"Core i7",Intel,2.80,16,SSD,1024,0,Nvidia,windows,1.95,186426.72
1232,Dell,Notebook,15.60,1366,768,1,"Core i3",Intel,2.40,8,HDD,1024,0,Intel,windows,2.3,24988.8528
1233,MSI,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.80,16,Hybrid,256,1024,Nvidia,windows,2.7,85141.44
1234,Apple,Ultrabook,11.60,1366,768,0,"Core i5",Intel,1.60,4,"Flash Storage",256,0,Intel,macos,1.08,51095.52
1235,HP,Notebook,15.60,1920,1080,0,"Core i3",Intel,2.00,4,HDD,1024,0,Intel,windows,2.1,25467.84
1236,HP,Ultrabook,14.00,2560,1440,0,"Core i7",Intel,2.50,8,SSD,256,0,Intel,windows,1.54,117119.5632
1237,Dell,Notebook,15.60,1366,768,0,"Core i5",Intel,2.30,4,HDD,500,0,Intel,windows,2.24,39267.36
1238,MSI,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,8,Hybrid,128,1024,Nvidia,windows,2.3,62284.32
1239,Lenovo,Notebook,13.30,1920,1080,0,"Core i7",Intel,2.70,16,SSD,512,0,Intel,windows,1.4,79866.72
1240,Lenovo,Notebook,15.60,1920,1080,0,"A12-Series 9720P",AMD,3.60,6,SSD,256,0,AMD,windows,2.2,31838.5296
1241,Asus,Ultrabook,13.30,1920,1080,0,"Core i7",Intel,2.50,8,SSD,256,0,Intel,windows,1.45,68198.4
1242,Acer,Notebook,15.60,1366,768,0,"Core i3",Intel,2.00,4,HDD,500,0,Intel,linux,2.4,19276.704
1243,Dell,"2 in 1 Convertible",17.30,1920,1080,1,"Core i7",Intel,2.70,16,SSD,512,0,Nvidia,windows,2.77,95850.72
1244,HP,Notebook,14.00,1920,1080,0,"Core i5",Intel,2.30,4,SSD,256,0,Intel,windows,1.54,58607.4672
1246,Dell,Notebook,14.00,1366,768,0,"Core i5",Intel,2.50,4,HDD,500,0,Intel,windows,1.6,46620
1247,Asus,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,16,Hybrid,256,1024,Nvidia,windows,2.34,123876
1248,Lenovo,Notebook,15.60,1920,1080,0,"Core i5",Intel,2.50,8,SSD,256,0,Intel,N/A,2.3,30529.44
1249,Dell,"2 in 1 Convertible",13.30,3200,1800,1,"Core i5",Intel,1.20,8,SSD,256,0,Intel,windows,1.24,96596.64
1250,Dell,Notebook,15.60,1366,768,0,"Pentium Quad",Intel,1.60,4,HDD,500,0,Intel,linux,2.2,17262.72
1251,HP,Notebook,15.60,1366,768,0,"A6-Series 9220",AMD,2.50,4,HDD,500,0,AMD,windows,1.86,21258.72
1252,Lenovo,Notebook,15.60,1920,1080,0,"Core i3",Intel,2.30,6,SSD,128,0,Nvidia,windows,2.4,30316.32
1253,Lenovo,Notebook,14.00,1920,1080,0,"Core i5",Intel,2.30,8,SSD,256,0,Intel,windows,1.9,57116.16
1254,Dell,Notebook,15.60,1366,768,0,"Pentium Quad",Intel,1.60,4,HDD,500,0,Intel,windows,2.2,23655.7872
1255,Asus,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,1.10,4,HDD,1024,0,Intel,windows,2,18061.92
1256,Asus,Gaming,17.30,1920,1080,0,"Core i7",Intel,2.60,16,Hybrid,128,1024,Nvidia,windows,4.0,101232
1257,Dell,Notebook,15.60,1366,768,0,"Core i3",Intel,2.00,4,HDD,500,0,Intel,windows,2.29,26107.2
1258,Lenovo,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.50,8,Hybrid,1024,0,AMD,windows,2.32,47685.6
1259,MSI,Gaming,15.60,1920,1080,0,"Core i7",Intel,2.60,8,Hybrid,128,1024,Nvidia,windows,2.4,65481.12
1260,Lenovo,"2 in 1 Convertible",14.00,1920,1080,1,"Core i5",Intel,2.30,4,SSD,128,0,Intel,windows,1.8,44382.7728
1261,Asus,Ultrabook,13.30,1920,1080,0,"Core M",Intel,0.90,8,SSD,512,0,Intel,windows,1.2,38841.12
1262,Dell,Notebook,15.60,1366,768,0,"Core i3",Intel,2.40,6,HDD,1024,0,Intel,windows,2.3,24455.52
1263,Acer,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,1.60,4,HDD,500,0,Intel,linux,2.4,15397.92
1264,Dell,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,1.60,2,HDD,500,0,Intel,windows,2.20,20193.12
1265,Lenovo,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.60,8,HDD,1024,0,Nvidia,windows,2.6,47898.72
1266,HP,Notebook,15.60,1920,1080,0,"A9-Series 9410",AMD,2.90,6,Hybrid,1024,0,AMD,windows,2.04,29303.4672
1267,Dell,Notebook,15.60,1366,768,0,"Core i7",Intel,2.70,8,HDD,1024,0,AMD,linux,2.3,42943.1472
1268,HP,Netbook,11.60,1366,768,0,"Celeron Dual",Intel,1.60,2,"Flash Storage",32,0,Intel,windows,1.17,11135.52
1269,Asus,Notebook,15.60,1366,768,0,"Core i7",Intel,2.50,4,HDD,500,0,Nvidia,windows,2.2,38378.6496
1270,Lenovo,"2 in 1 Convertible",14.00,1920,1080,1,"Core i7",Intel,2.50,4,SSD,128,0,Intel,windows,1.8,33992.64
1271,Lenovo,"2 in 1 Convertible",13.30,3200,1800,1,"Core i7",Intel,2.50,16,SSD,512,0,Intel,windows,1.3,79866.72
1272,Lenovo,Notebook,14.00,1366,768,0,"Celeron Dual",Intel,1.60,2,"Flash Storage",64,0,Intel,windows,1.5,12201.12
1273,HP,Notebook,15.60,1366,768,0,"Core i7",Intel,2.50,6,HDD,1024,0,AMD,windows,2.19,40705.92
1274,Asus,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,1.60,4,HDD,500,0,Intel,windows,2.2,19660.32
1275,Asus,Ultrabook,13.30,1920,1080,0,"Core M",Intel,0.90,8,SSD,512,0,Intel,windows,1.2,38841.12
1276,Dell,Notebook,15.60,1366,768,0,"Core i3",Intel,2.40,6,HDD,1024,0,Intel,windows,2.3,24455.52
1277,Acer,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,1.60,4,HDD,500,0,Intel,linux,2.4,15397.92
1278,Dell,Notebook,15.60,1366,768,0,"Celeron Dual",Intel,1.60,2,HDD,500,0,Intel,windows,2.20,20193.12
1279,Lenovo,Notebook,15.60,1920,1080,0,"Core i7",Intel,2.60,8,HDD,1024,0,Nvidia,windows,2.6,47898.72
1280,HP,Notebook,15.60,1920,1080,0,"A9-Series 9410",AMD,2.90,6,Hybrid,1024,0,AMD,windows,2.04,29303.4672
1281,Dell,Notebook,15.60,1366,768,0,"Core i7",Intel,2.70,8,HDD,1024,0,AMD,linux,2.3,42943.1472
1282,HP,Netbook,11.60,1366,768,0,"Celeron Dual",Intel,1.60,2,"Flash Storage",32,0,Intel,windows,1.17,11135.52
1283,Asus,Notebook,15.60,1366,768,0,"Core i7",Intel,2.50,4,HDD,500,0,Nvidia,windows,2.2,38378.6496
1284,Lenovo,"2 in 1 Convertible",14.00,1920,1080,1,"Core i7",Intel,2.50,4,SSD,128,0,Intel,windows,1.8,33992.64
